product_id,month,demand
SKU-0159,22,20
SKU-0159,23,17
SKU-0159,24,14
SKU-0160,1,94
SKU-0160,2,98
SKU-0160,3,105
SKU-0160,4,70
SKU-0160,5,58
SKU-0160,6,75
SKU-0160,7,70
SKU-0160,8,68
SKU-0160,9,94
SKU-0160,10,89
SKU-0160,11,78
SKU-0160,12,95
SKU-0160,13,82
SKU-0160,14,98
SKU-0160,15,91
SKU-0160,16,52
SKU-0160,17,84
SKU-0160,18,81
SKU-0160,19,59
SKU-0160,20,66
SKU-0160,21,89
SKU-0160,22,69
SKU-0160,23,100
SKU-0160,24,95
SKU-0161,1,30
SKU-0161,2,29
SKU-0161,3,32
SKU-0161,4,28
SKU-0161,5,20
SKU-0161,6,30
SKU-0161,7,22
SKU-0161,8,29
SKU-0161,9,33
SKU-0161,10,30
SKU-0161,11,22
SKU-0161,12,34
SKU-0161,13,33
SKU-0161,14,33
SKU-0161,15,35
SKU-0161,16,27
SKU-0161,17,23
SKU-0161,18,23
SKU-0161,19,30
SKU-0161,20,32
SKU-0161,21,28
SKU-0161,22,25
SKU-0161,23,41
SKU-0161,24,26
SKU-0162,1,70
SKU-0162,2,77
SKU-0162,3,88
SKU-0162,4,66
SKU-0162,5,88
SKU-0162,6,73
SKU-0162,7,68
SKU-0162,8,68
SKU-0162,9,80
SKU-0162,10,94
SKU-0162,11,78
SKU-0162,12,81
SKU-0162,13,81
SKU-0162,14,91
SKU-0162,15,67
SKU-0162,16,66
SKU-0162,17,78
SKU-0162,18,69
SKU-0162,19,67
SKU-0162,20,95
SKU-0162,21,85
SKU-0162,22,92
SKU-0162,23,75
SKU-0162,24,78
SKU-0163,1,89
SKU-0163,2,83
SKU-0163,3,83
SKU-0163,4,79
SKU-0163,5,77
SKU-0163,6,85
SKU-0163,7,84
SKU-0163,8,82
SKU-0163,9,88
SKU-0163,10,76
SKU-0163,11,66
SKU-0163,12,108
SKU-0163,13,86
SKU-0163,14,105
SKU-0163,15,103
SKU-0163,16,102
SKU-0163,17,100
SKU-0163,18,98
SKU-0163,19,83
SKU-0163,20,94
SKU-0163,21,115
SKU-0163,22,74
SKU-0163,23,106
SKU-0163,24,105
SKU-0164,1,100
SKU-0164,2,97
SKU-0164,3,71
SKU-0164,4,70
SKU-0164,5,91
SKU-0164,6,74
SKU-0164,7,80
SKU-0164,8,68
SKU-0164,9,67
SKU-0164,10,104
SKU-0164,11,111
SKU-0164,12,100
SKU-0164,13,92
SKU-0164,14,101
SKU-0164,15,107
SKU-0164,16,60
SKU-0164,17,89
SKU-0164,18,102
SKU-0164,19,81
SKU-0164,20,65
SKU-0164,21,91
SKU-0164,22,97
SKU-0164,23,79
SKU-0164,24,114
SKU-0165,1,33
SKU-0165,2,19
SKU-0165,3,25
SKU-0165,4,28
SKU-0165,5,28
SKU-0165,6,18
SKU-0165,7,26
SKU-0165,8,27
SKU-0165,9,16
SKU-0165,10,27
SKU-0165,11,21
SKU-0165,12,27
SKU-0165,13,25
SKU-0165,14,30
SKU-0165,15,26
SKU-0165,16,21
SKU-0165,17,29
SKU-0165,18,23
SKU-0165,19,17
SKU-0165,20,29
SKU-0165,21,22
SKU-0165,22,19
SKU-0165,23,37
SKU-0165,24,25
SKU-0166,1,178
SKU-0166,2,185
SKU-0166,3,135
SKU-0166,4,177
SKU-0166,5,114
SKU-0166,6,108
SKU-0166,7,125
SKU-0166,8,158
SKU-0166,9,169
SKU-0166,10,124
SKU-0166,11,122
SKU-0166,12,152
SKU-0166,13,174
SKU-0166,14,164
SKU-0166,15,126
SKU-0166,16,151
SKU-0166,17,140
SKU-0166,18,129
SKU-0166,19,149
SKU-0166,20,128
SKU-0166,21,136
SKU-0166,22,116
SKU-0166,23,120
SKU-0166,24,148
SKU-0167,1,109
SKU-0167,2,97
SKU-0167,3,98
SKU-0167,4,90
SKU-0167,5,62
SKU-0167,6,91
SKU-0167,7,79
SKU-0167,8,86
SKU-0167,9,81
SKU-0167,10,81
SKU-0167,11,114
SKU-0167,12,99
SKU-0167,13,90
SKU-0167,14,103
SKU-0167,15,102
SKU-0167,16,101
SKU-0167,17,76
SKU-0167,18,79
SKU-0167,19,74
SKU-0167,20,87
SKU-0167,21,66
SKU-0167,22,72
SKU-0167,23,104
SKU-0167,24,91
SKU-0168,1,174
SKU-0168,2,186
SKU-0168,3,174
SKU-0168,4,126
SKU-0168,5,159
SKU-0168,6,125
SKU-0168,7,123
SKU-0168,8,134
SKU-0168,9,195
SKU-0168,10,153
SKU-0168,11,159
SKU-0168,12,159
SKU-0168,13,180
SKU-0168,14,121
SKU-0168,15,190
SKU-0168,16,129
SKU-0168,17,124
SKU-0168,18,157
SKU-0168,19,135
SKU-0168,20,139
SKU-0168,21,107
SKU-0168,22,180
SKU-0168,23,173
SKU-0168,24,189
SKU-0169,1,55
SKU-0169,2,61
SKU-0169,3,41
SKU-0169,4,51
SKU-0169,5,48
SKU-0169,6,44
SKU-0169,7,26
SKU-0169,8,42
SKU-0169,9,41
SKU-0169,10,48
SKU-0169,11,35
SKU-0169,12,48
SKU-0169,13,43
SKU-0169,14,57
SKU-0169,15,45
SKU-0169,16,42
SKU-0169,17,40
SKU-0169,18,45
SKU-0169,19,29
SKU-0169,20,36
SKU-0169,21,31
SKU-0169,22,42
SKU-0169,23,52
SKU-0169,24,44
SKU-0170,1,18
SKU-0170,2,21
SKU-0170,3,16
SKU-0170,4,15
SKU-0170,5,19
SKU-0170,6,15
SKU-0170,7,9
SKU-0170,8,16
SKU-0170,9,13
SKU-0170,10,10
SKU-0170,11,14
SKU-0170,12,20
SKU-0170,13,10
SKU-0170,14,8
SKU-0170,15,18
SKU-0170,16,11
SKU-0170,17,12
SKU-0170,18,9
SKU-0170,19,8
SKU-0170,20,14
SKU-0170,21,11
SKU-0170,22,15
SKU-0170,23,15
SKU-0170,24,17
SKU-0171,1,60
SKU-0171,2,67
SKU-0171,3,70
SKU-0171,4,45
SKU-0171,5,33
SKU-0171,6,53
SKU-0171,7,50
SKU-0171,8,35
SKU-0171,9,47
SKU-0171,10,65
SKU-0171,11,53
SKU-0171,12,65
SKU-0171,13,54
SKU-0171,14,65
SKU-0171,15,44
SKU-0171,16,64
SKU-0171,17,43
SKU-0171,18,58
SKU-0171,19,40
SKU-0171,20,39
SKU-0171,21,48
SKU-0171,22,38
SKU-0171,23,38
SKU-0171,24,51
SKU-0172,1,52
SKU-0172,2,52
SKU-0172,3,44
SKU-0172,4,55
SKU-0172,5,58
SKU-0172,6,41
SKU-0172,7,48
SKU-0172,8,35
SKU-0172,9,38
SKU-0172,10,37
SKU-0172,11,38
SKU-0172,12,48
SKU-0172,13,40
SKU-0172,14,48
SKU-0172,15,51
SKU-0172,16,54
SKU-0172,17,54
SKU-0172,18,31
SKU-0172,19,37
SKU-0172,20,41
SKU-0172,21,35
SKU-0172,22,43
SKU-0172,23,59
SKU-0172,24,50
SKU-0173,1,250
SKU-0173,2,222
SKU-0173,3,243
SKU-0173,4,186
SKU-0173,5,179
SKU-0173,6,187
SKU-0173,7,196
SKU-0173,8,189
SKU-0173,9,172
SKU-0173,10,218
SKU-0173,11,289
SKU-0173,12,260
SKU-0173,13,229
SKU-0173,14,282
SKU-0173,15,270
SKU-0173,16,215
SKU-0173,17,238
SKU-0173,18,172
SKU-0173,19,180
SKU-0173,20,205
SKU-0173,21,200
SKU-0173,22,176
SKU-0173,23,280
SKU-0173,24,231
SKU-0174,1,171
SKU-0174,2,125
SKU-0174,3,176
SKU-0174,4,150
SKU-0174,5,184
SKU-0174,6,128
SKU-0174,7,148
SKU-0174,8,103
SKU-0174,9,122
SKU-0174,10,141
SKU-0174,11,176
SKU-0174,12,161
SKU-0174,13,177
SKU-0174,14,139
SKU-0174,15,185
SKU-0174,16,119
SKU-0174,17,139
SKU-0174,18,148
SKU-0174,19,115
SKU-0174,20,196
SKU-0174,21,189
SKU-0174,22,146
SKU-0174,23,208
SKU-0174,24,133
SKU-0175,1,33
SKU-0175,2,45
SKU-0175,3,51
SKU-0175,4,54
SKU-0175,5,26
SKU-0175,6,35
SKU-0175,7,41
SKU-0175,8,39
SKU-0175,9,32
SKU-0175,10,44
SKU-0175,11,57
SKU-0175,12,43
SKU-0175,13,42
SKU-0175,14,37
SKU-0175,15,46
SKU-0175,16,41
SKU-0175,17,44
SKU-0175,18,41
SKU-0175,19,27
SKU-0175,20,33
SKU-0175,21,34
SKU-0175,22,51
SKU-0175,23,35
SKU-0175,24,52
SKU-0176,1,16
SKU-0176,2,15
SKU-0176,3,13
SKU-0176,4,14
SKU-0176,5,21
SKU-0176,6,15
SKU-0176,7,10
SKU-0176,8,11
SKU-0176,9,15
SKU-0176,10,19
SKU-0176,11,19
SKU-0176,12,16
SKU-0176,13,23
SKU-0176,14,28
SKU-0176,15,17
SKU-0176,16,14
SKU-0176,17,15
SKU-0176,18,13
SKU-0176,19,12
SKU-0176,20,13
SKU-0176,21,14
SKU-0176,22,27
SKU-0176,23,14
SKU-0176,24,19
SKU-0177,1,8
SKU-0177,2,6
SKU-0177,3,8
SKU-0177,4,10
SKU-0177,5,12
SKU-0177,6,15
SKU-0177,7,7
SKU-0177,8,10
SKU-0177,9,4
SKU-0177,10,15
SKU-0177,11,6
SKU-0177,12,16
SKU-0177,13,9
SKU-0177,14,14
SKU-0177,15,20
SKU-0177,16,9
SKU-0177,17,9
SKU-0177,18,14
SKU-0177,19,8
SKU-0177,20,9
SKU-0177,21,9
SKU-0177,22,17
SKU-0177,23,8
SKU-0177,24,10
SKU-0178,1,22
SKU-0178,2,29
SKU-0178,3,27
SKU-0178,4,19
SKU-0178,5,21
SKU-0178,6,16
SKU-0178,7,17
SKU-0178,8,35
SKU-0178,9,17
SKU-0178,10,9
SKU-0178,11,25
SKU-0178,12,22
SKU-0178,13,32
SKU-0178,14,24
SKU-0178,15,19
SKU-0178,16,26
SKU-0178,17,21
SKU-0178,18,22
SKU-0178,19,22
SKU-0178,20,26
SKU-0178,21,23
SKU-0178,22,22
SKU-0178,23,32
SKU-0178,24,33
SKU-0179,1,3
SKU-0179,2,3
SKU-0179,3,3
SKU-0179,4,4
SKU-0179,5,2
SKU-0179,6,3
SKU-0179,7,1
SKU-0179,8,4
SKU-0179,9,1
SKU-0179,10,4
SKU-0179,11,6
SKU-0179,12,4
SKU-0179,13,1
SKU-0179,14,7
SKU-0179,15,0
SKU-0179,16,3
SKU-0179,17,4
SKU-0179,18,2
SKU-0179,19,2
SKU-0179,20,3
SKU-0179,21,2
SKU-0179,22,4
SKU-0179,23,2
SKU-0179,24,4
SKU-0180,1,452
SKU-0180,2,326
SKU-0180,3,462
SKU-0180,4,374
SKU-0180,5,339
SKU-0180,6,322
SKU-0180,7,330
SKU-0180,8,340
SKU-0180,9,422
SKU-0180,10,383
SKU-0180,11,371
SKU-0180,12,364
SKU-0180,13,457
SKU-0180,14,485
SKU-0180,15,439
SKU-0180,16,318
SKU-0180,17,337
SKU-0180,18,339
SKU-0180,19,398
SKU-0180,20,342
SKU-0180,21,329
SKU-0180,22,364
SKU-0180,23,360
SKU-0180,24,476
SKU-0181,1,15
SKU-0181,2,12
SKU-0181,3,8
SKU-0181,4,6
SKU-0181,5,5
SKU-0181,6,5
SKU-0181,7,6
SKU-0181,8,3
SKU-0181,9,14
SKU-0181,10,9
SKU-0181,11,8
SKU-0181,12,4
SKU-0181,13,11
SKU-0181,14,7
SKU-0181,15,11
SKU-0181,16,1
SKU-0181,17,3
SKU-0181,18,4
SKU-0181,19,7
SKU-0181,20,7
SKU-0181,21,8
SKU-0181,22,8
SKU-0181,23,12
SKU-0181,24,9
SKU-0182,1,16
SKU-0182,2,16
SKU-0182,3,23
SKU-0182,4,8
SKU-0182,5,13
SKU-0182,6,13
SKU-0182,7,17
SKU-0182,8,19
SKU-0182,9,13
SKU-0182,10,10
SKU-0182,11,13
SKU-0182,12,15
SKU-0182,13,14
SKU-0182,14,19
SKU-0182,15,18
SKU-0182,16,15
SKU-0182,17,15
SKU-0182,18,14
SKU-0182,19,10
SKU-0182,20,17
SKU-0182,21,18
SKU-0182,22,20
SKU-0182,23,19
SKU-0182,24,16
SKU-0183,1,146
SKU-0183,2,148
SKU-0183,3,120
SKU-0183,4,136
SKU-0183,5,105
SKU-0183,6,104
SKU-0183,7,96
SKU-0183,8,133
SKU-0183,9,105
SKU-0183,10,134
SKU-0183,11,138
SKU-0183,12,148
SKU-0183,13,162
SKU-0183,14,151
SKU-0183,15,141
SKU-0183,16,152
SKU-0183,17,87
SKU-0183,18,130
SKU-0183,19,139
SKU-0183,20,132
SKU-0183,21,130
SKU-0183,22,139
SKU-0183,23,113
SKU-0183,24,159
SKU-0184,1,51
SKU-0184,2,58
SKU-0184,3,47
SKU-0184,4,61
SKU-0184,5,42
SKU-0184,6,57
SKU-0184,7,49
SKU-0184,8,46
SKU-0184,9,32
SKU-0184,10,56
SKU-0184,11,64
SKU-0184,12,66
SKU-0184,13,62
SKU-0184,14,58
SKU-0184,15,35
SKU-0184,16,65
SKU-0184,17,41
SKU-0184,18,61
SKU-0184,19,59
SKU-0184,20,50
SKU-0184,21,43
SKU-0184,22,53
SKU-0184,23,59
SKU-0184,24,73
SKU-0185,1,27
SKU-0185,2,27
SKU-0185,3,33
SKU-0185,4,23
SKU-0185,5,21
SKU-0185,6,18
SKU-0185,7,31
SKU-0185,8,18
SKU-0185,9,36
SKU-0185,10,23
SKU-0185,11,30
SKU-0185,12,36
SKU-0185,13,34
SKU-0185,14,26
SKU-0185,15,31
SKU-0185,16,13
SKU-0185,17,21
SKU-0185,18,23
SKU-0185,19,19
SKU-0185,20,27
SKU-0185,21,29
SKU-0185,22,19
SKU-0185,23,28
SKU-0185,24,32
SKU-0186,1,14
SKU-0186,2,24
SKU-0186,3,12
SKU-0186,4,21
SKU-0186,5,12
SKU-0186,6,11
SKU-0186,7,22
SKU-0186,8,18
SKU-0186,9,13
SKU-0186,10,16
SKU-0186,11,17
SKU-0186,12,16
SKU-0186,13,17
SKU-0186,14,23
SKU-0186,15,15
SKU-0186,16,26
SKU-0186,17,16
SKU-0186,18,12
SKU-0186,19,21
SKU-0186,20,16
SKU-0186,21,17
SKU-0186,22,14
SKU-0186,23,20
SKU-0186,24,12
SKU-0187,1,49
SKU-0187,2,36
SKU-0187,3,39
SKU-0187,4,46
SKU-0187,5,34
SKU-0187,6,41
SKU-0187,7,42
SKU-0187,8,25
SKU-0187,9,48
SKU-0187,10,50
SKU-0187,11,42
SKU-0187,12,53
SKU-0187,13,51
SKU-0187,14,51
SKU-0187,15,35
SKU-0187,16,36
SKU-0187,17,34
SKU-0187,18,32
SKU-0187,19,38
SKU-0187,20,44
SKU-0187,21,41
SKU-0187,22,28
SKU-0187,23,44
SKU-0187,24,39
SKU-0188,1,298
SKU-0188,2,213
SKU-0188,3,237
SKU-0188,4,215
SKU-0188,5,182
SKU-0188,6,229
SKU-0188,7,164
SKU-0188,8,179
SKU-0188,9,212
SKU-0188,10,228
SKU-0188,11,247
SKU-0188,12,286
SKU-0188,13,282
SKU-0188,14,328
SKU-0188,15,278
SKU-0188,16,181
SKU-0188,17,187
SKU-0188,18,165
SKU-0188,19,195
SKU-0188,20,177
SKU-0188,21,192
SKU-0188,22,211
SKU-0188,23,275
SKU-0188,24,256
SKU-0189,1,46
SKU-0189,2,50
SKU-0189,3,55
SKU-0189,4,53
SKU-0189,5,42
SKU-0189,6,60
SKU-0189,7,36
SKU-0189,8,37
SKU-0189,9,42
SKU-0189,10,30
SKU-0189,11,58
SKU-0189,12,59
SKU-0189,13,50
SKU-0189,14,69
SKU-0189,15,46
SKU-0189,16,47
SKU-0189,17,40
SKU-0189,18,36
SKU-0189,19,43
SKU-0189,20,47
SKU-0189,21,31
SKU-0189,22,55
SKU-0189,23,60
SKU-0189,24,64
SKU-0190,1,76
SKU-0190,2,69
SKU-0190,3,75
SKU-0190,4,55
SKU-0190,5,67
SKU-0190,6,43
SKU-0190,7,60
SKU-0190,8,52
SKU-0190,9,43
SKU-0190,10,59
SKU-0190,11,58
SKU-0190,12,75
SKU-0190,13,84
SKU-0190,14,70
SKU-0190,15,64
SKU-0190,16,85
SKU-0190,17,53
SKU-0190,18,59
SKU-0190,19,51
SKU-0190,20,53
SKU-0190,21,52
SKU-0190,22,62
SKU-0190,23,69
SKU-0190,24,84
SKU-0191,1,144
SKU-0191,2,163
SKU-0191,3,129
SKU-0191,4,114
SKU-0191,5,131
SKU-0191,6,97
SKU-0191,7,122
SKU-0191,8,138
SKU-0191,9,128
SKU-0191,10,144
SKU-0191,11,151
SKU-0191,12,165
SKU-0191,13,150
SKU-0191,14,153
SKU-0191,15,161
SKU-0191,16,129
SKU-0191,17,114
SKU-0191,18,134
SKU-0191,19,98
SKU-0191,20,131
SKU-0191,21,177
SKU-0191,22,104
SKU-0191,23,147
SKU-0191,24,153
SKU-0192,1,26
SKU-0192,2,13
SKU-0192,3,10
SKU-0192,4,15
SKU-0192,5,11
SKU-0192,6,13
SKU-0192,7,13
SKU-0192,8,19
SKU-0192,9,18
SKU-0192,10,11
SKU-0192,11,15
SKU-0192,12,24
SKU-0192,13,17
SKU-0192,14,31
SKU-0192,15,19
SKU-0192,16,15
SKU-0192,17,14
SKU-0192,18,17
SKU-0192,19,10
SKU-0192,20,20
SKU-0192,21,14
SKU-0192,22,15
SKU-0192,23,28
SKU-0192,24,21
SKU-0193,1,125
SKU-0193,2,163
SKU-0193,3,92
SKU-0193,4,117
SKU-0193,5,85
SKU-0193,6,113
SKU-0193,7,123
SKU-0193,8,106
SKU-0193,9,95
SKU-0193,10,99
SKU-0193,11,166
SKU-0193,12,141
SKU-0193,13,142
SKU-0193,14,130
SKU-0193,15,107
SKU-0193,16,153
SKU-0193,17,86
SKU-0193,18,116
SKU-0193,19,105
SKU-0193,20,98
SKU-0193,21,102
SKU-0193,22,150
SKU-0193,23,132
SKU-0193,24,141
SKU-0194,1,492
SKU-0194,2,474
SKU-0194,3,317
SKU-0194,4,425
SKU-0194,5,316
SKU-0194,6,288
SKU-0194,7,310
SKU-0194,8,380
SKU-0194,9,452
SKU-0194,10,469
SKU-0194,11,458
SKU-0194,12,457
SKU-0194,13,407
SKU-0194,14,454
SKU-0194,15,356
SKU-0194,16,435
SKU-0194,17,279
SKU-0194,18,394
SKU-0194,19,310
SKU-0194,20,315
SKU-0194,21,346
SKU-0194,22,435
SKU-0194,23,486
SKU-0194,24,446
SKU-0195,1,133
SKU-0195,2,162
SKU-0195,3,135
SKU-0195,4,136
SKU-0195,5,104
SKU-0195,6,111
SKU-0195,7,128
SKU-0195,8,102
SKU-0195,9,102
SKU-0195,10,142
SKU-0195,11,133
SKU-0195,12,108
SKU-0195,13,155
SKU-0195,14,177
SKU-0195,15,177
SKU-0195,16,156
SKU-0195,17,99
SKU-0195,18,128
SKU-0195,19,93
SKU-0195,20,123
SKU-0195,21,117
SKU-0195,22,114
SKU-0195,23,121
SKU-0195,24,126
SKU-0196,1,27
SKU-0196,2,31
SKU-0196,3,34
SKU-0196,4,26
SKU-0196,5,39
SKU-0196,6,27
SKU-0196,7,20
SKU-0196,8,31
SKU-0196,9,25
SKU-0196,10,45
SKU-0196,11,33
SKU-0196,12,29
SKU-0196,13,32
SKU-0196,14,41
SKU-0196,15,32
SKU-0196,16,39
SKU-0196,17,46
SKU-0196,18,29
SKU-0196,19,38
SKU-0196,20,28
SKU-0196,21,32
SKU-0196,22,45
SKU-0196,23,31
SKU-0196,24,36
SKU-0197,1,178
SKU-0197,2,166
SKU-0197,3,174
SKU-0197,4,151
SKU-0197,5,199
SKU-0197,6,145
SKU-0197,7,111
SKU-0197,8,166
SKU-0197,9,160
SKU-0197,10,150
SKU-0197,11,178
SKU-0197,12,173
SKU-0197,13,176
SKU-0197,14,180
SKU-0197,15,173
SKU-0197,16,129
SKU-0197,17,187
SKU-0197,18,166
SKU-0197,19,138
SKU-0197,20,126
SKU-0197,21,173
SKU-0197,22,206
SKU-0197,23,135
SKU-0197,24,180
SKU-0198,1,164
SKU-0198,2,171
SKU-0198,3,141
SKU-0198,4,105
SKU-0198,5,128
SKU-0198,6,125
SKU-0198,7,113
SKU-0198,8,102
SKU-0198,9,122
SKU-0198,10,173
SKU-0198,11,141
SKU-0198,12,174
SKU-0198,13,171
SKU-0198,14,165
SKU-0198,15,178
SKU-0198,16,129
SKU-0198,17,147
SKU-0198,18,157
SKU-0198,19,157
SKU-0198,20,113
SKU-0198,21,124
SKU-0198,22,177
SKU-0198,23,180
SKU-0198,24,142
SKU-0199,1,147
SKU-0199,2,96
SKU-0199,3,112
SKU-0199,4,131
SKU-0199,5,98
SKU-0199,6,114
SKU-0199,7,106
SKU-0199,8,86
SKU-0199,9,85
SKU-0199,10,105
SKU-0199,11,87
SKU-0199,12,106
SKU-0199,13,113
SKU-0199,14,112
SKU-0199,15,120
SKU-0199,16,116
SKU-0199,17,104
SKU-0199,18,85
SKU-0199,19,71
SKU-0199,20,93
SKU-0199,21,109
SKU-0199,22,117
SKU-0199,23,108
SKU-0199,24,90
SKU-0200,1,33
SKU-0200,2,31
SKU-0200,3,38
SKU-0200,4,30
SKU-0200,5,43
SKU-0200,6,18
SKU-0200,7,21
SKU-0200,8,13
SKU-0200,9,38
SKU-0200,10,23
SKU-0200,11,34
SKU-0200,12,32
SKU-0200,13,38
SKU-0200,14,21
SKU-0200,15,19
SKU-0200,16,25
SKU-0200,17,35
SKU-0200,18,23
SKU-0200,19,16
SKU-0200,20,21
SKU-0200,21,15
SKU-0200,22,28
SKU-0200,23,31
SKU-0200,24,30
SKU-0201,1,237
SKU-0201,2,264
SKU-0201,3,216
SKU-0201,4,188
SKU-0201,5,170
SKU-0201,6,175
SKU-0201,7,185
SKU-0201,8,169
SKU-0201,9,172
SKU-0201,10,176
SKU-0201,11,194
SKU-0201,12,244
SKU-0201,13,225
SKU-0201,14,223
SKU-0201,15,222
SKU-0201,16,252
SKU-0201,17,182
SKU-0201,18,190
SKU-0201,19,222
SKU-0201,20,202
SKU-0201,21,242
SKU-0201,22,267
SKU-0201,23,182
SKU-0201,24,225
SKU-0202,1,53
SKU-0202,2,56
SKU-0202,3,47
SKU-0202,4,51
SKU-0202,5,47
SKU-0202,6,40
SKU-0202,7,46
SKU-0202,8,46
SKU-0202,9,39
SKU-0202,10,31
SKU-0202,11,48
SKU-0202,12,71
SKU-0202,13,51
SKU-0202,14,58
SKU-0202,15,67
SKU-0202,16,55
SKU-0202,17,46
SKU-0202,18,45
SKU-0202,19,38
SKU-0202,20,41
SKU-0202,21,48
SKU-0202,22,70
SKU-0202,23,54
SKU-0202,24,63
SKU-0203,1,33
SKU-0203,2,34
SKU-0203,3,39
SKU-0203,4,32
SKU-0203,5,22
SKU-0203,6,19
SKU-0203,7,25
SKU-0203,8,21
SKU-0203,9,19
SKU-0203,10,34
SKU-0203,11,34
SKU-0203,12,46
SKU-0203,13,32
SKU-0203,14,25
SKU-0203,15,33
SKU-0203,16,23
SKU-0203,17,40
SKU-0203,18,25
SKU-0203,19,23
SKU-0203,20,21
SKU-0203,21,34
SKU-0203,22,39
SKU-0203,23,32
SKU-0203,24,27
SKU-0204,1,97
SKU-0204,2,116
SKU-0204,3,109
SKU-0204,4,93
SKU-0204,5,100
SKU-0204,6,90
SKU-0204,7,81
SKU-0204,8,120
SKU-0204,9,88
SKU-0204,10,121
SKU-0204,11,138
SKU-0204,12,102
SKU-0204,13,101
SKU-0204,14,88
SKU-0204,15,99
SKU-0204,16,98
SKU-0204,17,80
SKU-0204,18,107
SKU-0204,19,70
SKU-0204,20,96
SKU-0204,21,109
SKU-0204,22,129
SKU-0204,23,93
SKU-0204,24,142
SKU-0205,1,162
SKU-0205,2,218
SKU-0205,3,166
SKU-0205,4,165
SKU-0205,5,202
SKU-0205,6,194
SKU-0205,7,158
SKU-0205,8,213
SKU-0205,9,165
SKU-0205,10,163
SKU-0205,11,182
SKU-0205,12,215
SKU-0205,13,200
SKU-0205,14,228
SKU-0205,15,200
SKU-0205,16,172
SKU-0205,17,161
SKU-0205,18,157
SKU-0205,19,178
SKU-0205,20,182
SKU-0205,21,196
SKU-0205,22,209
SKU-0205,23,242
SKU-0205,24,241
SKU-0206,1,127
SKU-0206,2,155
SKU-0206,3,147
SKU-0206,4,118
SKU-0206,5,117
SKU-0206,6,114
SKU-0206,7,108
SKU-0206,8,115
SKU-0206,9,125
SKU-0206,10,156
SKU-0206,11,160
SKU-0206,12,115
SKU-0206,13,143
SKU-0206,14,165
SKU-0206,15,156
SKU-0206,16,156
SKU-0206,17,135
SKU-0206,18,127
SKU-0206,19,93
SKU-0206,20,120
SKU-0206,21,133
SKU-0206,22,96
SKU-0206,23,136
SKU-0206,24,137
SKU-0207,1,23
SKU-0207,2,15
SKU-0207,3,19
SKU-0207,4,23
SKU-0207,5,19
SKU-0207,6,21
SKU-0207,7,11
SKU-0207,8,16
SKU-0207,9,11
SKU-0207,10,15
SKU-0207,11,16
SKU-0207,12,16
SKU-0207,13,17
SKU-0207,14,19
SKU-0207,15,21
SKU-0207,16,6
SKU-0207,17,17
SKU-0207,18,13
SKU-0207,19,10
SKU-0207,20,19
SKU-0207,21,20
SKU-0207,22,12
SKU-0207,23,10
SKU-0207,24,14
SKU-0208,1,81
SKU-0208,2,78
SKU-0208,3,94
SKU-0208,4,85
SKU-0208,5,66
SKU-0208,6,66
SKU-0208,7,56
SKU-0208,8,62
SKU-0208,9,67
SKU-0208,10,74
SKU-0208,11,104
SKU-0208,12,88
SKU-0208,13,86
SKU-0208,14,101
SKU-0208,15,94
SKU-0208,16,67
SKU-0208,17,82
SKU-0208,18,56
SKU-0208,19,63
SKU-0208,20,61
SKU-0208,21,66
SKU-0208,22,76
SKU-0208,23,87
SKU-0208,24,81
SKU-0209,1,136
SKU-0209,2,148
SKU-0209,3,123
SKU-0209,4,127
SKU-0209,5,147
SKU-0209,6,120
SKU-0209,7,108
SKU-0209,8,129
SKU-0209,9,134
SKU-0209,10,124
SKU-0209,11,157
SKU-0209,12,130
SKU-0209,13,148
SKU-0209,14,135
SKU-0209,15,129
SKU-0209,16,107
SKU-0209,17,108
SKU-0209,18,134
SKU-0209,19,107
SKU-0209,20,121
SKU-0209,21,158
SKU-0209,22,164
SKU-0209,23,128
SKU-0209,24,113
SKU-0210,1,29
SKU-0210,2,19
SKU-0210,3,29
SKU-0210,4,31
SKU-0210,5,21
SKU-0210,6,13
SKU-0210,7,19
SKU-0210,8,21
SKU-0210,9,22
SKU-0210,10,26
SKU-0210,11,15
SKU-0210,12,36
SKU-0210,13,31
SKU-0210,14,27
SKU-0210,15,27
SKU-0210,16,23
SKU-0210,17,20
SKU-0210,18,21
SKU-0210,19,20
SKU-0210,20,25
SKU-0210,21,32
SKU-0210,22,20
SKU-0210,23,35
SKU-0210,24,27
SKU-0211,1,56
SKU-0211,2,77
SKU-0211,3,48
SKU-0211,4,67
SKU-0211,5,50
SKU-0211,6,33
SKU-0211,7,37
SKU-0211,8,63
SKU-0211,9,68
SKU-0211,10,59
SKU-0211,11,49
SKU-0211,12,61
SKU-0211,13,51
SKU-0211,14,49
SKU-0211,15,57
SKU-0211,16,59
SKU-0211,17,68
SKU-0211,18,46
SKU-0211,19,51
SKU-0211,20,62
SKU-0211,21,58
SKU-0211,22,42
SKU-0211,23,67
SKU-0211,24,55
SKU-0212,1,44
SKU-0212,2,60
SKU-0212,3,48
SKU-0212,4,39
SKU-0212,5,40
SKU-0212,6,49
SKU-0212,7,27
SKU-0212,8,43
SKU-0212,9,51
SKU-0212,10,39
SKU-0212,11,61
SKU-0212,12,49
SKU-0212,13,57
SKU-0212,14,47
SKU-0212,15,31
SKU-0212,16,42
SKU-0212,17,51
SKU-0212,18,38
SKU-0212,19,32
SKU-0212,20,60
